code_ucd	code_ucd_precedent	code_ucd_suivant	top_inscription	laboratoire	date_source_doc	type_source_doc	date_maj	libelle_long_ucd	conditionnement	observation	etat	rh	ph	pih	sp	ps	libelle_court_specialite	libelle_long_rcp	code_forme	libelle_forme	code_forme_complement	libelle_forme_complement	dosage	unite_dosage	voie_administration	code_atc	libelle_atc	code_ephmra	libelle_ephmra
9422820			0	ABB VIE	2017-02-06	CNAMTS	2017-03-07	VENCLYXTO 50 MG	comprime pellicule	NA	D	N	O	N	N	N	VENCLYXTO 50 MG CPR	Venclyxto 50 mg, comprimes pellicules	15	COMPRIME	307	COMPRIME PELLICULE				L01XX52	VENETOCLAX	L01X9	AUTRES ANTINEOPLASIQUES
9422843			0	PFIZER	2018-07-05	CNAMTS	2018-07-19	IBRANCE 100 MG	gelule	NA	D	N	O	N	O	O	IBRANCE 100MG GELULE	IBRANCE 100 mg, gelule	21	GELULE	328	NE PAS OUVRIR GELULE				L01XE33	PALBOCICLIB	L01H	INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES
9422866			0	PFIZER	2018-07-05	CNAMTS	2018-07-19	IBRANCE 125 MG	gelule	NA	D	N	O	N	O	N	IBRANCE 125 MG GELULE	IBRANCE 125 mg, gelule	21	GELULE	328	NE PAS OUVRIR GELULE				L01XE33	PALBOCICLIB	L01H	INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES
9422872			0	PFIZER	2018-07-05	CNAMTS	2018-07-19	IBRANCE 75 MG	gelule	NA	D	N	O	N	O	O	IBRANCE 75 MG GELULE	IBRANCE 75 mg, gelule	21	GELULE	328	NE PAS OUVRIR GELULE				L01XE33	PALBOCICLIB	L01H	INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES
9422889			0	INTERCEPT PHARMA LTD	2018-04-09	CNAMTS	2018-04-09	OCALIVA 10MG	CPR PELLIC	A titre exceptionnel et derogatoire, le dispositif post ATU est applicable a la specialite OCALIVA 10 mg, comprime (code UCD : 9422889)	D	N	O	N	O	O	OCALIVA 10 MG CPR	OCALIVA 10 mg, comprime	15	COMPRIME	330	COMPRIME				A05AA04	OBETICHOLIQUE ACIDE	A05A2	THERAPEUTIQUE DES CALCULS BILIAIRES
9422990			0	HELSINN BIREX PHARMACEU-TICALS	2019-01-16	JO	2019-01-18	LEDAGA 160MCG/G	TB60G	NA	D	N	O	N	N	N	LEDAGA 160 MCG/G GEL	LEDAGA 160 microgrammes/g gel	20	GEL	375	GEL				L01AA05	CHLORMETHINE	L01A	AGENTS ALKYLANTS
9423127			0	REDDY PHARMA SAS	2018-11-13	JO	2018-11-19	LINEZOLIDE DDR2MG/ML	300ML	NA																			
9423133			0	REDDY PHARMA SAS	2017-06-15	JO	2017-06-20	VORICONAZOLE DRR	200MG INJ FL	NA																			
9423185			0	MYLAN SAS	2018-03-01	CNAMTS	2018-10-01	BENDAMUSTINE MYLAN 2,5MG/ML	100MG	Voir JO du 31/10/2017 pour indications therapeutiques remboursables	D	N	O	N	O	O	BENDAMUSTINE MYL 100 MG PDR INJ FL	BENDAMUSTINE MYLAN 2,5 mg/ml, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9423191			0	MYLAN SAS	2018-03-01	CNAMTS	2018-10-01	BENDAMUSTINE MYLAN 2,5MG/ML	25MG	Voir JO du 31/10/2017 pour indications therapeutiques remboursables	D	N	O	N	O	O	BENDAMUSTINE MYL 25 MG PDR INJ FL	BENDAMUSTINE MYLAN 2,5 mg/ml, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9423736			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 1000UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 1000UI INJ FL+FL +D+N	AFSTYLA 1000 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423742			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 1500UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 1500UI INJ FL+FL +D+N	AFSTYLA 1500 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423759			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 2000UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 2000UI INJ FL+FL +D+N	AFSTYLA 2000 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423765			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 2500UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 2500UI INJ FL+FL +D+N	AFSTYLA 2500 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423771			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 250UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 250UI INJ FL+FL +D+N	AFSTYLA 250 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423788			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 3000UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 3000UI INJ FL+FL +D+N	AFSTYLA 3000 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423794			0	CSL BEHRING S.A.	2018-03-06	JO	2018-03-13	AFSTYLA 500UI	INJ FL+FL +D+N	Voir JO du 06/03/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	AFSTYLA 500UI INJ FL+FL +D+N	AFSTYLA 500 UI, poudre et solvant pour solution injectable	44	POUDRE	314	POUDRE ET SOLVANT POUR SOLUTION INJ				B02BD02	FACTEUR VIII DE COAGULATION	B02D1	FACTEUR VIII
9423825			0	MYLAN SAS	2017-08-08	JO	2017-08-16	ABACAVIR/LAM MYP600/300MG	CP	NA	D	N	N	O	N	N	ABACAVIR/LAM MYP 600 MG/300 MG CPR	ABACAVIR/LAMIVUDINE MYLAN PHARMA 600 mg/300 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR02	LAMIVUDINE ET ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9423831			0	BIOGARAN	2017-12-28	CNAMTS	2018-02-21	TRUXIMA 500MG	PERF FL50ML	NA	D	N	O	N	O	O	TRUXIMA 500 MG SOL INJ  PERF	TRUXIMA 500 mg, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L01XC02	RITUXIMAB	L01G	ANTICORPS MONOCLONAUX ANTICANCEREUX
9423854			0	LUCANE PHARMA	2019-02-19	JO	2019-02-21	PROHIPPUR 750 MG/G	granules	NA	D	N	O	N	N	N	PROHIPPUR 750MG/G GRANULES	PROHIPPUR 750mg/g, granules	24	GRANULES	436	GRANULES				A16AX11	BENZOATE DE SODIUM	A16A	AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME
9424055			0	REDDY PHARMA SAS	2018-06-05	CNAMTS	2018-06-11	BENDAMUSTINE DR REDDY'S 2,5 MG/ML	Flacon de 100 mg , poudre pour solution a diluer pour perfusion	Voir JO du 25/07/2017 pour indications therapeutiques remboursables.																			
9424061			0	REDDY PHARMA SAS	2018-06-05	CNAMTS	2018-06-19	BENDAMUSTINE DR REDDY'S 2,5 MG/ML	Flacon de 25 mg, poudre pour solution a diluer pour perfusion	Voir JO du 25/07/2017 pour indications therapeutiques remboursables.																			
9424150			0	BIOGARAN	2017-07-18	JO	2017-07-24	TENOFOVIR DIS.BGA 245MG	CPR	NA	D	N	N	O	N	N	TENOFOVIR DISO BGA 245 MG CPR	TENOFOVIR DISOPROXIL BIOGARAN 245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				J05AF07	TENOFOVIR DISOPROXIL	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9424167			0	ACCORD HEALTHCARE FRANCE SAS	2018-11-13	JO	2018-11-19	GRANPIDAM 20MG	CPR	NA	D	N	O	N	N	O	GRANPIDAM 20 MG CPR	Granpidam 20 mg comprimes pellicules	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE				C02KX	ANTIHYPERTENSEURS POUR HYPERTENSION ARTERIELLE PULMONAIRE	C06B2	MEDICAMENTS CONTRE L'HTAP INHIBITEURS DE LA PDE5
9424724			0	MYLAN SAS	2017-08-31	JO	2017-09-04	EMTRICIT/TENOF.MYL200/245	CPR	NA	D	N	N	O	N	N	EMTRICITABIN TENOF MYL 200/245MG CPR	EMTRICITABINE TENOFOVIR DISOPROXIL MYLAN 200 mg/245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR03	TENOFOVIR DISOPROXIL ET EMTRICITABINE	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9424782			0	MYLAN SAS	2017-08-08	JO	2017-08-16	TENOFOVIR DIS.MYL 245MG	CPR	NA	D	N	N	O	N	N	TENOFOVIR DISO MYL 245 MG CPR	TENOFOVIR DISOPROXIL MYLAN 245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				J05AF07	TENOFOVIR DISOPROXIL	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9424931			0	TEVA SANTE	2017-12-19	JO	2018-02-21	CASPOFUNGINE TVC 50MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE TVC 50 MG PDR SOL INJ	CASPOFUNGINE TEVA 50 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION	50.0000	MG	INJECTABLE	J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9424948			0	TEVA SANTE	2017-12-19	JO	2018-02-21	CASPOFUNGINE TVC 70MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE TVC 70 MG PDR SOL INJ	CASPOFUNGINE TEVA 70 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9425020			0	JANSSEN-CILAG	2017-12-19	JO	2017-12-26	STELARA 130 MG (USTEKINUMAB)	solution a diluer pour perfusion	Voir JO du 30/09/2017 pour indications therapeutiques remboursables	D	O	N	N	N	O	STELARA 130 MG SOL PERF	STELARA 130 mg, solution a diluer pour perfusion	48	SOLUTION	290	SOLUTION A DILUER POUR PERFUSION				L04AC05	USTEKINUMAB	L04C	INHIBITEUR DES INTERLEUKINES
9425190			0	EG LABO LABORATOIRES EUROGENER	2017-08-31	JO	2017-09-04	BOSENTAN EG 125MG	CPR	NA	D	N	O	N	O	O	BOSENTAN EG 125 MG CPR	BOSENTAN EG 125 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE ORAL(E				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9425209			0	EG LABO LABORATOIRES EUROGENER	2017-08-31	JO	2017-09-04	BOSENTAN EG 62,5MG	CPR	NA	D	N	O	N	O	O	BOSENTAN EG 62,5 MG CPR	BOSENTAN EG 62,5 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9425267			0	BIOGARAN	2018-07-11	JO	2018-07-13	EMTRICIT/TENOF.BGA200/245	CP	Voir JO du 31/08/2017, 17/05/2018 et du 11/07/2018 pour indications therapeutiques remboursables	D	N	N	O	N	N	EMTRICITABIN TENOF BGA 200/245MG CPR	EMTRICITABINE/TENOFOVIR DISOPROXIL BIOGARAN 200 mg/245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR03	TENOFOVIR DISOPROXIL ET EMTRICITABINE	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9425379			0	GILEAD	2017-05-16	CNAMTS	2017-06-06	VEMLIDY 25 MG	comprime pellicule	NA																			
9425439			0	MEDAC SAS	2018-06-05	CNAMTS	2018-06-11	BENDAMUST.MDC 2,5MG/ML	100MG	VOIR JO DU 27/12/2017 POUR INDICATIONS THERAPEUTIQUES REMBOURSABLES	D	N	O	N	O	O	BENDAMUSTINE MDC 100 MG PDR INJ FL	BENDAMUSTINE MEDAC 2,5 mg/mL, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9425445			0	MEDAC SAS	2018-06-05	CNAMTS	2018-06-11	BENDAMUST.MDC 2,5MG/ML	25MG	VOIR JO DU 27/12/2017 POUR INDICATIONS THERAPEUTIQUES REMBOURSABLES	D	N	O	N	O	O	BENDAMUSTINE MDC 25 MG PDR INJ FL	BENDAMUSTINE MEDAC 2,5 mg/mL, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9425480			0	MYLAN SAS	2018-01-31	JO	2018-02-19	TALMANCO 20MG	CP	NA	D	N	O	N	N	O	TALMANCO 20 MG CPR	TALMANCO 20 MG COMPRIMES PELLICULES.	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE	10.0000	MG	ORALE	G04BE08	TADALAFIL	G04E1	INHIBITEURS DE LA PDE5 CONTRE LES TROUBLES DE L'ERECTION
9425511			0	INRESA	2017-09-28	JO	2018-02-19	PETINIMID 250MG	CAPS MOL	NA	D	N	O	N	N	O	PETINIMID 250 MG CAPSULE	PETINIMID 250 mg, capsule molle	9	CAPSULE MOLLE	320	CAPSULE MOLLE ORAL(E)	1250.0000	MG	ORALE	N03AD01	ETHOSUXIMIDE	N03A	ANTIEPILEPTIQUE
9425741			0	EG LABO LABORATOIRES EUROGENER	2017-08-15	JO	2017-08-16	EMTRICIT/TENOF.EG 200/245	CP	NA	D	N	N	O	N	N	EMTRICITABIN TENOF EG 200/245MG CPR	EMTRICITABINE/TENOFOVIR DISOPROXIL EG 200 mg/245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR03	TENOFOVIR DISOPROXIL ET EMTRICITABINE	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9425758			0	ARROW GENERIQUES	2018-12-14	JO	2018-12-17	LAMIVUDINE/ZIDOVUDINE ARROW 150 MG/300 MG	comprime pellicule secable	NA	D	N	N	O	N	N	LAMIVUDINE /ZIDO ARW 150/300MG CPR	LAMIVUDINE/ZIDOVUDINE ARROW 150 mg/300 mg, comprime pellicule secable	15	COMPRIME	307	SECABLE COMPRIME PELLICULE BISECABLE	2.0000	UD	ORALE	J05AR01	ZIDOVUDINE ET LAMIVUDINE	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9425824			0	EG LABO LABORATOIRES EUROGENER	2017-08-15	JO	2017-08-16	TENOFOVIR DIS.EG 245MG	CPR	NA	D	N	N	O	N	N	TENOFOVIR DISO EG 245 MG CPR	TENOFOVIR DISOPROXIL EG 245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				J05AF07	TENOFOVIR DISOPROXIL	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9425847			0	OHRE PHARMA	2017-12-19	JO	2018-02-19	CASPOFUNGINE OHR 50MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE OHR 50 MG PDR SOL INJ	CASPOFUNGINE OHRE PHARMA 50 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION	50.0000	MG	INJECTABLE	J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9425853			0	OHRE PHARMA	2017-12-19	JO	2018-02-19	CASPOFUNGINE OHR 70 MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE OHRE 70 MG PDR SOL INJ	CASPOFUNGINE OHRE PHARMA 70 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9426031			0	BIOGEN FRANCE SAS	2018-01-19	JO	2018-01-23	BENEPALI 25MG	INJ SRG 0,51ML	Voir JO du 19/01/2018 pour indications therapeutiques remboursables	D	N	N	O	N	O	BENEPALI 25 MG SOL INJ SER	BENEPALI 25 mg, solution injectable en seringue preremplie	48	SOLUTION	295	SOLUTION INJECTABLE	7.0000	MG	INJECTABLE	L04AB01	ETANERCEPT	L04B	MEDICAMENTS ANTI-TNF
9426195			0	TEVA SANTE	2017-12-19	JO	2018-02-21	TENOFOVIR DIS.TVC	245MG CP	NA	D	N	N	O	N	N	TENOFOVIR DISO TEVA  245 MG CPR	TENOFOVIR DISOPROXIL TEVA 245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				J05AF07	TENOFOVIR DISOPROXIL	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426255			0	BIOGARAN	2017-12-19	JO	2018-02-21	ABACAVIR/LAM BGA600/300MG	CP	NA	D	N	N	O	N	N	ABACAVIR/LAM BGA 600 MG/300 MG CPR	ABACAVIR/LAMIVUDINE BIOGARAN 600 mg/300 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE				J05AR02	LAMIVUDINE ET ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426261			0	SANDOZ	2018-03-30	JO	2018-04-03	ABACAVIR/LAM.SDZ600/300MG	CP	NA	D	N	N	O	N	N	ABACAVIR/LAM SDZ 600 MG/300 MG CPR	ABACAVIR/LAMIVUDINE SANDOZ 600 mg/300 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR02	LAMIVUDINE ET ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426284			0	TAKEDA PHARMA A/S	2018-11-15	CNAMTS	2018-11-26	NINLARO 3 MG	gelule	NA	D	N	O	N	O	N	NINLARO 3MG GELULE	NINLARO 3,0 mg, gelule	21	GELULE	328	GELULE				L01XX50	IXAZOMIB	L01H	INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES
9426290			0	TAKEDA PHARMA A/S	2018-11-15	CNAMTS	2018-11-26	NINLARO 4 MG	gelule	NA	D	N	O	N	N	O	NINLARO 4 MG GELULE	NINLARO 4 mg, gelule	21	GELULE	328	GELULE				L01XX50	IXAZOMIB	L01H	INHIBITEURS DE PROTEINE-KINASE ANTINEOPLASIQUES
9426456			0	FRESENIUS KABI	2018-06-05	CNAMTS	2018-06-11	BENDAMUSTINE FRESENIUS KABI 2,5 MG/ML	1 BOITE DE 1, 25 MG EN FLACON (VERRE BRUN DE TYPE I), POUDRE POUR SOLUTION A DILUER POUR PERSFUSION	Voir JO DU 28/11/2017 POUR INDICATIONS THERAPEUTIQUES REMBOURSABLES.	D	N	O	N	O	O	BENDAMUSTINE FRK 100 MG PDR INJ FL	BENDAMUSTINE FRESENIUS KABI 2,5 mg/mL, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9426462			0	FRESENIUS KABI	2018-06-05	CNAMTS	2018-06-11	BENDAMUSTINE FRESENIUS KABI 2,5 MG/ML	1 BOITE DE 1, 100 MG EN FLACON (VERRE BRUN DE TYPE I), POUDRE POUR SOLUTION A DILUER POUR PERSFUSION	Voir JO DU 28/11/2017 POUR INDICATIONS THERAPEUTIQUES REMBOURSABLES.	D	N	O	N	O	O	BENDAMUSTINE FRK 25 MG PDR INJ FL	BENDAMUSTINE FRESENIUS KABI 2,5 mg/mL, poudre pour solution a diluer pour perfusion	44	POUDRE	584	POUDRE PR SOL A DILUER POUR PERFUSION				L01AA09	BENDAMUSTINE	L01A	AGENTS ALKYLANTS
9426479			0	SANDOZ	2018-10-11	JO	2018-10-12	ABACAVIR SDZ 300 MG	CPR	NA	D	N	N	O	N	N	ABACAVIR SDZ 300MG CPR	ABACAVIR SANDOZ 300 mg, comprime pellicule secable	15	COMPRIME	307	SECABLE COMPRIME PELLICULE BISECABLE				J05AF06	ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426516			0	MYLAN SAS	2018-02-02	JO	2018-02-16	GANCICLOVIR MYL 500MG	INJ FL	NA																			
9426539			0	SANDOZ	2017-12-19	JO	2018-02-21	BOSENTAN SANDOZ 125 MG	comprime pellicule	NA	D	N	O	N	O	O	BOSENTAN SDZ 125 MG CPR	BOSENTAN SANDOZ 125 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE ORAL(E				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9426545			0	SANDOZ	2017-12-19	JO	2018-02-21	BOSENTAN SANDOZ 62,5 MG	comprime pellicule	NA	D	N	O	N	O	O	BOSENTAN SDZ 62,5 MG CPR	BOSENTAN SANDOZ 62,5 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9426634			0	TEVA SANTE	2017-12-19	JO	2018-02-21	ABACAVIR/LAMIVUDINE TEVA 600 MG/300 MG	comprime pellicule	NA	D	N	N	O	N	N	ABACAVIR/LAM TVC 600 MG/300 MG CPR	ABACAVIR/LAMIVUDINE TEVA 600 mg/300 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE				J05AR02	LAMIVUDINE ET ABACAVIR	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426692			0	TEVA SANTE	2018-02-09	JO	2018-02-28	EMTRICIT/TENOF.TVC200/245	CP	NA	D	N	N	O	N	N	EMTRICITABIN TENOF TVC 200/245MG CPR	EMTRICITABINE/TENOFOVIR DISOPROXIL TEVA 200 mg/245 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE	1.0000	UD	ORALE	J05AR03	TENOFOVIR DISOPROXIL ET EMTRICITABINE	J05C1	INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES
9426717			0	BIOGARAN	2017-08-31	JO	2017-09-04	BOSENTAN BGA 125MG	CPR	NA	D	N	O	N	O	O	BOSENTAN BGA 125 MG CPR	BOSENTAN BIOGARAN 125 mg, comprime pellicule	15	COMPRIME	307	NE PAS ECRASER COMPRIME PELLICULE ORAL(E				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9426723			0	BIOGARAN	2017-08-31	JO	2017-09-04	BOSENTAN BGA 62,5MG	CPR	NA	D	N	O	N	O	O	BOSENTAN BGA 62,5 MG CPR	BOSENTAN BIOGARAN 62,5 mg, comprime pellicule	15	COMPRIME	307	COMPRIME PELLICULE				C02KX01	BOSENTAN	C02A3	AUTRES ANTIHYPERTENSEURS NON ASSOCIES
9426806			0	REDDY PHARMA SAS	2017-10-27	JO	2017-10-30	CASPOFUNGINE DR. REDDY'S 50MG	PERF FL	Voir JO du 27/10/2017 pour indications therapeutiques remboursables	D	N	O	N	N	N	CASPOFUNGINE DRR 50 MG PDR SOL INJ	CASPOFUNGINE DR.REDDY'S 50 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION	50.0000	MG	INJECTABLE	J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9426812			0	REDDY PHARMA SAS	2017-10-27	JO	2017-10-30	CASPOFUNGINE DR. REDDY'S 70MG	PERF FL	Voir JO du 27/10/2017 pour indications therapeutiques remboursables	D	N	O	N	N	N	CASPOFUNGINE DRR 70 MG PDR SOL INJ	CASPOFUNGINE DR.REDDY'S 70 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9426829			0	EG LABO LABORATOIRES EUROGENER	2018-02-09	JO	2018-02-28	CASPOFUNGINE EG 50MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE EG 50 MG PDR SOL INJ	CASPOFUNGINE EG 50 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION	50.0000	MG	INJECTABLE	J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
9426835			0	EG LABO LABORATOIRES EUROGENER	2018-02-09	JO	2018-02-28	CASPOFUNGINE EG 70MG	PERF FL	NA	D	N	O	N	N	N	CASPOFUNGINE EG 70 MG PDR SOL INJ	CASPOFUNGINE EG 70 mg, poudre pour solution a diluer pour perfusion	44	POUDRE	322	POUDRE POUR SOLUTION POUR PERFUSION				J02AX04	CASPOFUNGIN	J02A	AGENT SYSTEMIQUE POUR INFECTIONS FONGIQUES
